,city,st_date,week,year,cases,lat,lon,maxt,mint,rain,soil,rh,mintl0,mintl1,mintl2,mintl3,mintl4,mintl5,mintl6,mintl7,mintl8,mintl9,rainl0,rainl1,rainl2,rainl3,rainl4,rainl5,rainl6,rainl7,rainl8,rainl9,maxtl0,maxtl1,maxtl2,maxtl3,maxtl4,maxtl5,maxtl6,maxtl7,maxtl8,maxtl9,soill0,soill1,soill2,soill3,soill4,soill5,soill6,soill7,soill8,soill9,rhl0,rhl1,rhl2,rhl3,rhl4,rhl5,rhl6,rhl7,rhl8,rhl9
191,Tamil Nadu,26-03-2019 00:00,13,2019,35,9.2714791,77.5956795,36.30142866,25.25857162,15.2,8.144174933,55.43286405,25.25857162,26.68714305,23.87857165,16.79714285,20.50714302,24.04714257,23.47000013,23.01668,24.29428591,24.18714305,15.2,0.8,9.6,0,0,27.76,10.1,26.85,15.725,5.533333333,36.30142866,36.6771431,31.71142851,30.83571434,31.52714293,32.52714239,31.31999997,32.88442,32.74285752,32.27571378,8.144174933,8.232266187,46.6131243,7.603596847,0.813209499,75.49812444,47.46968569,30.91284294,58.61751709,29.39608996,55.43286405,55.07349341,73.82368142,57.25250299,66.62675803,83.41009086,63.92652076,71.8332416,80.13107736,64.00342342
192,Tamil Nadu,06-03-2019 00:00,23,2019,63,12.1041084,78.591055,37.97428567,26.83428574,0.4,31.99013646,65.81740352,26.83428574,25.25857162,26.68714305,23.87857165,16.79714285,20.50714302,24.04714257,23.47000013,23.01668,24.29428591,0.4,15.2,0.8,9.6,0,0,27.76,10.1,26.85,15.725,37.97428567,36.30142866,36.6771431,31.71142851,30.83571434,31.52714293,32.52714239,31.31999997,32.88442,32.74285752,31.99013646,8.144174933,8.232266187,46.6131243,7.603596847,0.813209499,75.49812444,47.46968569,30.91284294,58.61751709,65.81740352,55.43286405,55.07349341,73.82368142,57.25250299,66.62675803,83.41009086,63.92652076,71.8332416,80.13107736
193,Tamil Nadu,16-06-2019 00:00,24,2019,52,11.9959197,78.2219806,31.67142868,22.34428542,6.066666667,25.41398112,63.55558123,22.34428542,26.83428574,25.25857162,26.68714305,23.87857165,16.79714285,20.50714302,24.04714257,23.47000013,23.01668,6.066666667,0.4,15.2,0.8,9.6,0,0,27.76,10.1,26.85,31.67142868,37.97428567,36.30142866,36.6771431,31.71142851,30.83571434,31.52714293,32.52714239,31.31999997,32.88442,25.41398112,31.99013646,8.144174933,8.232266187,46.6131243,7.603596847,0.813209499,75.49812444,47.46968569,30.91284294,63.55558123,65.81740352,55.43286405,55.07349341,73.82368142,57.25250299,66.62675803,83.41009086,63.92652076,71.8332416
194,Tamil Nadu,30-08-2019 00:00,35,2019,14,9.544316,77.7785675,31.63428552,23.55000005,12.6,22.08939825,60.13689532,23.55000005,22.34428542,26.83428574,25.25857162,26.68714305,23.87857165,16.79714285,20.50714302,24.04714257,23.47000013,12.6,6.066666667,0.4,15.2,0.8,9.6,0,0,27.76,10.1,31.63428552,31.67142868,37.97428567,36.30142866,36.6771431,31.71142851,30.83571434,31.52714293,32.52714239,31.31999997,22.08939825,25.41398112,31.99013646,8.144174933,8.232266187,46.6131243,7.603596847,0.813209499,75.49812444,47.46968569,60.13689532,63.55558123,65.81740352,55.43286405,55.07349341,73.82368142,57.25250299,66.62675803,83.41009086,63.92652076
195,Tamil Nadu,16-09-2019 00:00,38,2019,20,10.3090926,78.5217923,32.87428611,24.61000007,17.1,58.24793116,84.15570722,24.61000007,23.55000005,22.34428542,26.83428574,25.25857162,26.68714305,23.87857165,16.79714285,20.50714302,24.04714257,17.1,12.6,6.066666667,0.4,15.2,0.8,9.6,0,0,27.76,32.87428611,31.63428552,31.67142868,37.97428567,36.30142866,36.6771431,31.71142851,30.83571434,31.52714293,32.52714239,58.24793116,22.08939825,25.41398112,31.99013646,8.144174933,8.232266187,46.6131243,7.603596847,0.813209499,75.49812444,84.15570722,60.13689532,63.55558123,65.81740352,55.43286405,55.07349341,73.82368142,57.25250299,66.62675803,83.41009086
196,Tamil Nadu,21-09-2019 00:00,39,2019,22,12.2469245,79.230354,32.87000002,24.71142878,8.1,73.59458033,87.69888851,24.71142878,24.61000007,23.55000005,22.34428542,26.83428574,25.25857162,26.68714305,23.87857165,16.79714285,20.50714302,8.1,17.1,12.6,6.066666667,0.4,15.2,0.8,9.6,0,0,32.87000002,32.87428611,31.63428552,31.67142868,37.97428567,36.30142866,36.6771431,31.71142851,30.83571434,31.52714293,73.59458033,58.24793116,22.08939825,25.41398112,31.99013646,8.144174933,8.232266187,46.6131243,7.603596847,0.813209499,87.69888851,84.15570722,60.13689532,63.55558123,65.81740352,55.43286405,55.07349341,73.82368142,57.25250299,66.62675803
197,Tamil Nadu,16-10-2019 00:00,42,2019,22,11.4778794,78.8618623,31.09999984,24.44714274,6.4,73.61507797,91.15034703,24.44714274,24.71142878,24.61000007,23.55000005,22.34428542,26.83428574,25.25857162,26.68714305,23.87857165,16.79714285,6.4,8.1,17.1,12.6,6.066666667,0.4,15.2,0.8,9.6,0,31.09999984,32.87000002,32.87428611,31.63428552,31.67142868,37.97428567,36.30142866,36.6771431,31.71142851,30.83571434,73.61507797,73.59458033,58.24793116,22.08939825,25.41398112,31.99013646,8.144174933,8.232266187,46.6131243,7.603596847,91.15034703,87.69888851,84.15570722,60.13689532,63.55558123,65.81740352,55.43286405,55.07349341,73.82368142,57.25250299
198,Tamil Nadu,15-11-2019 00:00,47,2019,40,9.6788206,77.8106071,30.37714304,22.90857124,1.98,76.92648043,85.87230028,22.90857124,24.44714274,24.71142878,24.61000007,23.55000005,22.34428542,26.83428574,25.25857162,26.68714305,23.87857165,1.98,6.4,8.1,17.1,12.6,6.066666667,0.4,15.2,0.8,9.6,30.37714304,31.09999984,32.87000002,32.87428611,31.63428552,31.67142868,37.97428567,36.30142866,36.6771431,31.71142851,76.92648043,73.61507797,73.59458033,58.24793116,22.08939825,25.41398112,31.99013646,8.144174933,8.232266187,46.6131243,85.87230028,91.15034703,87.69888851,84.15570722,60.13689532,63.55558123,65.81740352,55.43286405,55.07349341,73.82368142
199,Tamil Nadu,06-07-2020 00:00,23,2020,57,9.4781943,78.2004604,32.45571382,23.82571438,0.1,7.565276214,58.97350693,23.82571438,22.90857124,24.44714274,24.71142878,24.61000007,23.55000005,22.34428542,26.83428574,25.25857162,26.68714305,0.1,1.98,6.4,8.1,17.1,12.6,6.066666667,0.4,15.2,0.8,32.45571382,30.37714304,31.09999984,32.87000002,32.87428611,31.63428552,31.67142868,37.97428567,36.30142866,36.6771431,7.565276214,76.92648043,73.61507797,73.59458033,58.24793116,22.08939825,25.41398112,31.99013646,8.144174933,8.232266187,58.97350693,85.87230028,91.15034703,87.69888851,84.15570722,60.13689532,63.55558123,65.81740352,55.43286405,55.07349341
200,Tamil Nadu,15-10-2020 00:00,43,2020,21,9.5463421,78.5878286,32.72142846,23.62571471,2.4,41.16482435,68.59525299,23.62571471,23.82571438,22.90857124,24.44714274,24.71142878,24.61000007,23.55000005,22.34428542,26.83428574,25.25857162,2.4,0.1,1.98,6.4,8.1,17.1,12.6,6.066666667,0.4,15.2,32.72142846,32.45571382,30.37714304,31.09999984,32.87000002,32.87428611,31.63428552,31.67142868,37.97428567,36.30142866,41.16482435,7.565276214,76.92648043,73.61507797,73.59458033,58.24793116,22.08939825,25.41398112,31.99013646,8.144174933,68.59525299,58.97350693,85.87230028,91.15034703,87.69888851,84.15570722,60.13689532,63.55558123,65.81740352,55.43286405
201,Tamil Nadu,11-11-2020 00:00,46,2020,15,9.5875017,78.3086804,30.1385716,22.86857142,17.575,71.51066099,86.71231733,22.86857142,23.62571471,23.82571438,22.90857124,24.44714274,24.71142878,24.61000007,23.55000005,22.34428542,26.83428574,17.575,2.4,0.1,1.98,6.4,8.1,17.1,12.6,6.066666667,0.4,30.1385716,32.72142846,32.45571382,30.37714304,31.09999984,32.87000002,32.87428611,31.63428552,31.67142868,37.97428567,71.51066099,41.16482435,7.565276214,76.92648043,73.61507797,73.59458033,58.24793116,22.08939825,25.41398112,31.99013646,86.71231733,68.59525299,58.97350693,85.87230028,91.15034703,87.69888851,84.15570722,60.13689532,63.55558123,65.81740352
202,Tamil Nadu,23-12-2020 00:00,52,2020,8,9.4644645,77.759941,30.53000014,21.67000008,0,51.53720529,76.95548344,21.67000008,22.86857142,23.62571471,23.82571438,22.90857124,24.44714274,24.71142878,24.61000007,23.55000005,22.34428542,0,17.575,2.4,0.1,1.98,6.4,8.1,17.1,12.6,6.066666667,30.53000014,30.1385716,32.72142846,32.45571382,30.37714304,31.09999984,32.87000002,32.87428611,31.63428552,31.67142868,51.53720529,71.51066099,41.16482435,7.565276214,76.92648043,73.61507797,73.59458033,58.24793116,22.08939825,25.41398112,76.95548344,86.71231733,68.59525299,58.97350693,85.87230028,91.15034703,87.69888851,84.15570722,60.13689532,63.55558123
